north,east
4.39,-4.37
3.95,-0.46
0.39,-5.11
3.02,-0.46
2.51,0.62
2.59,0.92
6.2,-5.56
0.48,-4.11
6.12,-5.25
8.52,-4.2
7.44,-4.56
5.46,-1.6
2,-3.03
2.48,-2.41
2.67,-2.14
2.32,1.38
7.05,-2.41
7.01,-4.34
7.03,-3.22
4.45,-1.32
2.43,-2.83
4.96,-1.79
5.46,-3.66
3.51,-2.75
5.72,-3.83
5.48,-3.79
5.37,-3.94
1.1,-0.18
1.1,-1.4
0.85,-3.05
1.79,-1.5
1.11,-0.08
2.03,0.09
1.33,-0.73
4.75,-2.01
3.61,-1.65
3.72,-2.28
0.29,-1.62
6.9,-2.21
4.2,-2.09
6.75,-3.4
1.44,0.17
4.12,-1.14
2.82,1.05
1.6,0.46
1.51,-1.09
1.51,-0.86
0.95,-3.69
6.54,-5.3
7.41,-7.24
7.4,-7.34
6.75,-3.58
2.86,-2.72
0.05,-5.64
2.33,-0.97
5.01,-3.22
2.08,-2.8
0.78,-3.66
4.95,-4.48
0.64,-2.12
0.65,-2.11
1.02,-3.04
1.01,-3.04
0.28,-4.9
0.36,-1
0.24,-5.17
0.73,-2
1.5,0.08
1.62,0.78
2.17,1.08
2.16,1.05
2.75,-0.5
4.89,-4.38
6.17,-5.09
4.06,-4.78
2.15,-3.28
6.33,-6.35
1.68,-2.75
2.92,-1.88
1.52,-3.32
0.14,-5.26
0.35,-4.18
0.91,-1.88
7.44,-6.3
1.88,-0.82
2.63,-2.6
3.25,-1.74
1.71,-4.81
1.61,-0.78
1.73,-2.32
1.85,0.58
5.23,-1.54
2.94,-2.04
3.26,-1.22
2.82,-2.16
2.82,-2.14
2.68,-1.89
2.19,1.24
3.09,-2.44
3.07,-2.86
4.69,-2.62
2.72,-3
0.87,-2.79
1.67,-0.1
1.45,-2.54
2.89,-1.45
6.39,-4.62
1.51,-2.62
3.71,-2.31
2.13,-4.16
2.91,-4.23
3.08,-1.47
3.08,-1.5
5.84,-2.99
2.34,-1.14
1.6,-2.75
2.06,-3.34
1.33,-0.82
0.89,-2.91
0.86,-2.89
1.23,-2.81
2.79,-3.05
2.8,-3.05
1.85,-3.14
1.63,-1.87
1.55,-0.22
2.85,-2.49
2.15,-2.54
0.92,-1.78
3.68,-1.21
0.63,-1.3
6.37,-3.1
6.36,-3.84
2.91,-2.95
0.4,-4.8
2.72,-3.05
3.63,-1.53
3.59,-2.21
0.87,-2.98
4.72,-1.25
7.59,-1.91
7.61,-1.93
0.9,-4.49
2.6,0.42
2.12,-1.66
6.08,-5.57
6.07,-5.55
1.59,-2.99
5.78,-3.86
2.59,1.23
3.92,-1.94
5.68,-3.22
1.79,-4.72
1.97,0.69
0.17,-5.5
0.9,-1.87
0.96,0.51
3.32,-1.97
1.03,-1.58
1.22,-2.34
1.08,-0.74
1.06,0.53
1.98,-2.81
0.5,-4.77
4.54,-3.4
1.38,0.15
1.56,-0.99
0.87,-1.19
0.85,-0.69
0.71,-3.77
1.12,-4.07
1.84,-2.68
1.17,-2.2
1.17,-2.2
5.02,-3.83
3.9,-1.05
1.37,-1.38
1.23,0.06
1.17,0.31
1.89,0.96
1.89,0.94
0.91,-2.96
2.84,-3.12
1.64,-3.64
1.92,-5.17
1.82,-2.97
2.07,-4.36
1.75,-2.97
2.97,-4.04
1.67,-3.17
2.85,-3.05
3.24,-3.32
1.65,-3.01
1.81,-4.32
1.62,-3.01
1.73,-3
3.1,-4.21
2.28,-2.8
2.55,-1.24
3.43,-2.55
3.12,0.24
6.04,-4.45
5.81,-4.23
0.23,-5.18
4.17,-3.1
5.85,-3.69
0.18,-5.27
7.51,-4.28
1.35,-1.62
1.37,0.06
4.84,-3.09
3.64,-1.42
4.47,-1.56
6.19,-3.22
3.45,-2.37
7.61,-3.14
7.42,-2.28
7.78,-4.07
4.11,-0.15
1.63,-4.14
6.37,-5.72
4.81,-2.67
7.88,-4.61
8.46,-3.9
8.24,-6.85
7.67,-4.04
6.04,-3.54
7.33,-3.54
1.93,-0.12
2.93,1.28
1.79,-0.26
3.1,-1.56
1.6,-2.44
1.59,-2.44
8.1,-6.41
3.57,-2.09
3.14,-0.82
3.69,-1.81
5.47,-4.21
1.22,-0.86
4.32,-4.56
3.38,-2.76
0.81,-3.19
4.71,-1.75
4.34,-2.83
4.77,-3.26
3.55,-2.68
1.41,-0.23
5.6,-4.46
1.44,-1.55
0.84,-1.93
3.37,-1.52
3.37,-1.5
5.77,-4.34
4.89,-1.72
4.84,-1.83
1.37,-1.22
5.63,-2.14
1.26,-0.86
4.96,-1.76
4.24,-2.72
6.18,-3.56
5.83,-4.36
2.11,-1.32
2.69,-1.18
2.09,-2.01
4.29,-0.84
2.9,-0.99
2.92,-0.98
8.46,-6.28
8.12,-6.43
4.72,-3.44
4.17,-4.57
3.58,-0.68
3.47,-3.04
4.31,-1.4
4.47,-2.43
4.92,-2.84
4.52,-2.58
4.72,-3.41
1.19,-2.58
2.85,-2.84
3.59,-1.85
3.62,-1.83
3.63,-1.83
4.12,-3.21
1.12,-4.21
1.08,-4
1.28,-2.84
2.91,-2.9
6.48,-6.89
1.86,-2.87
1.18,0.54
2.35,-2.38
7.55,-2.51
5.92,-3.82
0.84,-0.53
4.73,-3.44
0.31,-5.2
4.26,-2.73
2.9,1.29
2.21,-0.44
2.02,-0.67
1.96,0.69
3.66,-2.95
3.85,-1.84
5.69,-3.87
6.05,-3.51
0.66,-4.35
0.9,-0.52
2.93,-2.09
2.81,-0.16
2.26,-3.34
4.57,-3.44
4.24,-0.42
3.84,-1.86
3.8,-1.47
6.07,-3.38
4.75,-2.4
4.05,-2.68
0.66,-4.29
2.13,0.89
2.16,0.76
2.14,0.67
3.78,-1.51
2.73,-2.78
2.64,-2.13
2.7,-2.57
1.77,-4.79
1.86,-4.63
1.78,-4.08
3.02,-2.23
0.53,-4.76
1.66,-2.65
5.48,-4.42
5.31,-4.64
3.02,-1.39
6.15,-3.33
3.89,-2
4.35,-1.13
5.6,-4.55
2.51,-2.45
2.65,-2.68
0.96,0.2
2.25,-4.14
2.18,-4.37
1.78,-4.48
1.53,-3.37
1.61,-3.12
1.25,0.16
1.43,-2.18
8.59,-3.67
4.29,-3.01
3.13,-2.49
2.55,-2.44
0.81,-2.34
0.04,-5.22
1.49,-1.03
4.07,-1.2
3.01,-2.94
2.75,-3
5.86,-4.55
3.79,-1.8
1.93,-2.84
4.97,-3.98
5.8,-4.39
3.83,-2.85
5.83,-4.28
1.89,-3.3
7.37,-2.43
3.01,-1.58
3.01,-2.76
0.98,-0.22
0.65,-4.19
5.57,-4.42
3.82,-1.94
7.03,-2.41
6.17,-3.03
2.33,1.19
6.69,-2.78
0.9,-4.56
1.41,-3.38
3.29,-2.37
1.14,-0.78
2.21,-3.39
1.86,-2.81
1.97,-2.56
2.31,-2.23
1.64,-2.69
1.13,-0.78
0.69,-2.32
1.87,-2.98
1.6,-2.5
1.99,-4.73
2.32,-3.96
4.31,-2.86
3.66,-2.78
2.69,1.32
1.27,0.3
1.28,0.93
1.57,-0.13
0.81,-0.8
1.02,-1.91
0.88,-2.42
1.99,-1.21
7.67,-2.33
0.82,-1.77
0.15,-5.3
1.04,0.15
3.11,-2.15
1.04,0.13
1.11,-3.24
2.14,-2.35
3.18,-1.85
0.77,-4.14
3.48,-1.89
0.41,-3.83
0.97,-1.3
1.29,0.23
4.35,-0.47
3.53,-1.72
1.68,-0.93
1.67,-0.91
2.06,-1.11
2.17,1.12
2.73,1.4
2.58,-2.38
1.64,0.28
2.02,-0.8
1.93,-2.53
3.48,-2.12
3.27,-1.5
1.2,-0.01
0.88,0.48
1.21,-0.03
2.67,-0.16
0.14,-5.48
2.2,-2.11
3.59,-0.83
2.2,-2.13
3.6,-0.83
3.59,-0.83
8.18,-7.03
1.59,-1.12
7.47,-4.21
2.28,1.29
2.18,-2.27
3.84,-1.83
1.68,-0.84
0.4,-4.14
2.63,-1.08
2.29,0.94
1.17,-0.61
2.58,1.06
0.12,-5.31
1.39,-0.75
0.08,-5.65
1.89,0.45
2.61,0.86
1.5,-0.96
0.49,-4.45
2.6,-2.94
2.12,-3.15
1.36,-0.79
3.26,-2.64
3.36,-2.72
2.71,-1.72
3.46,-0.2
3.46,-0.25
4.71,-1.59
2.94,-1.91
1.64,-0.45
3.45,-2.9
2.44,0.75
2.21,-0.18
3.59,-0.35
2.84,0.93
2.87,-2.32
2.88,-2.32
3.06,-2.68
2.85,-0.76
7.51,-4.02
5.95,-4.05
1.12,-4.23
1.12,-4.24
2.12,-0.08
2.12,-2.62
2.67,-2.84
2.68,-2.84
7.41,-1.85
2.75,-2.54
1.62,-2.07
0.54,-4.96
2.01,-3.96
2.26,-2
8.19,-6.81
1.67,-3.14
0.33,-4.53
3.51,-2.24
2.39,-2.55
2.13,-2.35
1.2,0.96
1.82,-4.94
0.89,-3.6
1.3,-1.39
0.76,-2.56
1.79,-4.22
1.65,-0.74
1.96,-4.65
1.72,-3.75
7.54,-5.84
6.26,-5.63
2.3,-1.5
4.29,-2.07
0.37,-5.12
1.49,-0.01
3.51,-1.63
2.94,-1.76
1.89,-0.79
1,-0.14
1.04,-2.35
3.23,-1.16
2.38,1.64
1.31,-2.03
2.53,1.69
1.16,-0.94
1.31,-1.95
1.35,-1.72
2.06,0.72
0.24,-1.27
2.59,1.51
1.72,-1.13
1.79,-0.94
3.23,-2.61
3,-2.79
3.82,-2.77
1.31,0.06
0.59,-4.09
1.15,-0.27
0.88,-2.89
3.56,-1.42
3.55,-1.41
3.71,-2.68
3.37,-2.69
1.3,-1.08
1.84,-5.06
1.71,-0.11
7.63,-3.02
7.77,-6.89
7.54,-6.39
5.83,-3.23
6.64,-5.29
7.59,-4.34
7.43,-4.53
7.46,-4.2
7.52,-3.9
3.45,-2.52
7.39,-5.81
2.29,0.68
2.33,0.71
4.65,-2.62
1.65,-1.27
8.24,-5.35
8.24,-5.22
1.65,-2.1
7.69,-2.82
5.02,-1.43
7.64,-4.26
3.82,-1.91
6.24,-5.66
0.69,-1.01
6.33,-3.97
7.48,-4.15
0.85,-3.39
0.92,-3.25
1.14,-0.65
1.32,0.94
2.43,-2.75
6.13,-4.14
0.9,-3.28
7.57,-6.16
2.09,1.22
7.91,-4.41
8.22,-6.37
6.04,-3.63
5.39,-4.67
0.18,-1.51
7.1,-2.18
6.34,-4
0.42,-3.77
1.33,0.33
2.94,-0.48
2.1,-1.21
1.95,-0.1
5.94,-3.98
5.96,-3.98
2.94,-2.83
3.23,0.24
4.82,-3.02
3.81,-2.66
7.54,-2.33
5.79,-2.33
9.98,-1.24
4.86,-2.96
4.98,-3.34
7.16,-2.15
7.69,-3.46
5.44,-4.26
1.73,-1.33
1.74,-1.32
4.84,-2.71
4.86,-2.85
4.86,-2.78
4.14,-1.35
3.54,-1.44
3.46,-1.53
5.63,-4.59
0.64,-1.05
6.31,-3.02
6.3,-3.03
0.99,-1.48
1.76,-0.45
1.92,-2.87
3.26,-1.62
2.7,-1.82
0.89,-1.26
1.76,-1.52
0.91,-1.24
2.52,-1.75
0.19,-4.97
0.94,-3.04
0.94,-3.04
2.23,1.48
1.73,0.63
1.04,-2.94
0.37,-4.87
1.43,-1.31
5.88,-3.31
4.87,-2.93
0.71,-4.42
0.98,-2.97
1.02,-2.87
8.99,-3.09
1.12,0.64
1.13,0.48
0.36,-3.78
1.64,0.18
0.04,-5.25
9.21,-2.79
0.21,-5.15
1.06,-3.15
2.06,-3.12
0.87,-1.58
1.51,0.03
0.24,-5.14
3.53,-1.18
1.14,-3.54
3.62,-2.21
5.95,-2.99
2.73,-4.03
1.94,0.31
1.26,-2.58
0.43,-4.69
0.41,-4.36
2.31,-2.19
1.96,-1.88
3.71,-1.36
1.78,-1.27
3.25,-1.49
0.88,-2.96
1.83,-5
7.54,-1.93
1.65,-1.04
1.36,0.44
3.49,-0.23
2.54,-3.4
2.5,-3.1
2.4,-2.98
1.73,-3.18
1.63,-3.73
3.28,-3.41
1.61,-3.76
1.68,-3.44
2.1,-4.07
1.74,-3.05
2.04,-3.22
1.89,-4.54
1.69,-3.41
2.17,-3.43
2.41,-3.56
1.64,-3.02
2.4,-3.91
1.69,-4.24
1.63,-3.14
1.75,-2.76
1.76,-3.16
1.74,-3.98
2.7,-3.67
2.1,-4.42
2.04,-4.49
1.86,-3.25
1.98,-4.52
1.71,-3.47
1.65,-3.15
1.95,-3.99
1.89,-3.19
1.62,-3.96
1.95,-4.37
1.7,-4.01
1.97,-3.89
2.42,-3.92
1.69,-3.31
1.58,-3.64
1.84,-4.62
1.61,-3.18
1.88,-4.58
1.82,-4.29
1.7,-3.07
1.69,-3.04
1.67,-3.2
1.78,-3.77
1.77,-3.88
1.77,-4.07
1.72,-3.65
1.61,-3.98
2.48,-2.85
2,-4.42
1.73,-3.57
1.9,-3.96
2.12,-3.68
1.81,-4.19
2.64,-3.71
1.79,-3.82
1.78,-4.13
1.86,-4.67
1.8,-3.16
1.64,-3.18
1.97,-4.49
1.65,-3.51
1.99,-4.41
3,-3.86
1.69,-3.4
2.05,-4.64
1.9,-3.19
1.67,-3.93
1.71,-3.23
2.42,-3.91
1.73,-3.14
1.77,-3.79
1.78,-3.81
1.92,-5.2
1.93,-3.67
3.13,-4.16
1.68,-3.04
1.9,-3.03
2.35,-3.79
2.58,-3.94
2.1,-4.22
2.07,-3.91
1.73,-4.31
3.1,-3.42
3.09,-3.06
1.53,-3.58
1.65,-3.64
1.6,-3.41
1.51,-3.18
1.74,-4.18
1.64,-3.7
1.46,-3.26
2.95,-3.41
1.91,-4.37
0.5,-3.55
4.62,-2.85
4.03,-1.71
4.04,-1.71
4.72,-2.17
2.03,-1.03
2.57,-1.41
1.68,-4.14
2.64,0.89
2.9,-1.92
1.53,0.13
0.9,-1.85
1.74,-2.01
1.83,-0.56
2.26,-1.95
2.2,0.98
8.3,-6.73
8.46,-6.32
8.46,-6.3
6.05,-5.5
5.77,-6.21
5.27,-4.72
8.29,-6.76
0.48,-3.62
6.34,-2.95
2.26,0.92
2.27,1.06
3.74,-1.6
3.8,-1.8
3.53,-2.52
3.49,-2.13
6.25,-5.29
4.93,-3.82
5.44,-4.15
2.9,-1.61
4.13,-1.03
4.17,-4.74
3.2,0.09
8.02,-3.86
8.48,-4.36
7.16,-4.82
3.17,-0.14
1.7,-5.18
4.78,-2.71
3.56,-2.03
2.93,-1.36
3.14,-1.46
4.57,-3.1
3.28,-2.15
3.91,-2.06
3.14,-1.68
1.04,0.42
1.04,0.4
6.75,-5.71
2.93,-1.34
0.25,-1.67
3.49,-2.34
3.1,-2.22
3.13,-1.25
7.19,-3.82
6.06,-4.29
5.66,-4.72
6.03,-3.36
6.36,-3.99
6.6,-3.64
6.81,-3.32
2.22,0.51
8.46,-3.9
6.79,-3.44
7.16,-7.37
6.4,-5.47
5.89,-3.05
3.4,-2.61
7.55,-3.47
2.54,-2.34
0.73,-1.26
2.14,1.3
0.94,0.34
2.24,-0.93
4.13,-1.71
6.39,-4.98
5.83,-4.22
6.12,-4.39
5.32,-4.39
5.97,-3.37
5.46,-4.59
7.68,-4.24
6.48,-2.74
5.89,-4.41
6.75,-5.76
7.46,-4.25
6.61,-5
6.22,-3.48
8.04,-4.11
6.7,-4.05
5.93,-3.23
5.7,-4.72
5.39,-4.59
2.18,-1
5.72,-3.92
5.92,-4.03
1.53,-0.06
4.84,-2.99
5.14,-3.68
5.05,-3.39
5.03,-1.82
4.91,-2.14
4.17,-1.34
4.46,-1.83
4.17,-2.7
3.44,-1.32
3.64,-1.75
3.56,-2.77
5.79,-4.13
4.15,-3.18
4.81,-1.37
3.43,-1.3
4.45,-1.55
3.43,-1.32
4.67,-1.28
5.98,-5.6
6.77,-3.34
2.66,-2.47
6.92,-4.25
0.79,-3.07
1.94,-0.18
3.84,-1.94
0.93,-1.85
1.64,-2.43
2.71,1.62
2.62,1.54
2.42,1.01
3.73,-1.84
7.32,-2.45
5.88,-3.2
2.61,-2.17
5.71,-3.33
3.92,-2.91
1.32,0.66
1.71,0.56
1.7,0.57
4.46,-0.92
4.37,-1.49
1.53,-3.37
1.67,-0.22
1.87,-2.53
5.9,-3.12
2.26,1.03
3.35,-2.04
3.45,-2.15
3.18,-2.06
1.87,-0.06
1.07,0.22
1.02,0
3.14,-2.19
2.6,1.02
1.82,-0.21
1.54,-0.83
2.51,-2.41
1.27,-1.06
3.16,-1.4
3.22,-2.15
1.23,0.93
1.72,-2.08
3.52,-2.52
3.58,-2.72
1.13,0.78
0.6,-4.78
3.77,-0.11
1.6,-3.11
2.31,-1.82
2.83,-1.94
2.48,-2.07
1.33,-0.8
2.2,-2.38
2.49,-2.06
3.56,-2.4
1.85,-3.16
1.41,0.24
3.33,-2.64
3.33,-2.64
3.53,-1.38
3.29,-1.17
1.31,0.96
1.31,0.98
6.35,-3.84
0.49,-4.46
7.64,-3.24
3.1,-2.94
2.57,-2.04
2.57,-2.04
2.58,-2.47
4.02,-1.69
2.93,-1.48
3.14,-1.61
3.16,-1.61
0.53,-4.44
2.36,-1.73
1.88,-0.34
4.02,-1.71
3.16,-1.59
2.07,-1.66
2.89,-2.62
3.24,-0.84
2.13,1.05
3.38,-1.41
2.66,-1.8
5.72,-3.21
3.58,-2.25
5.59,-2.74
2.59,-3.74
1.12,-4.18
0.92,-4.52
5.03,-1.76
3.67,-1.27
2.45,1.31
2.26,1.53
1.18,-2.57
1.43,0.18
0.44,-3.7
0.54,-3.87
0.34,-3.58
1.55,-0.15
3.58,-1.51
5.6,-4.28
1.68,-0.81
0.94,0.4
3.69,-2.47
1.92,0.02
1.48,-0.58
1.47,-0.57
1.85,-0.15
1.84,-0.15
3.55,-2.45
1.53,-2.01
1.51,-2.01
7.42,-3.66
3.22,-2.52
3.38,-2.16
3.18,-2.3
3.37,-2.3
3.3,-2.25
2.25,-1.16
5.96,-3.28
0.65,-4.61
1.35,0.35
2.38,-3.39
1.31,0.86
5.3,-3.21
7.34,-2.43
7.42,-4.13
0.93,0.16
7.54,-2.88
3.45,-2.37
3.95,-1.55
4.82,-1.34
2.59,-1.95
1.2,-0.26
3.81,-1.1
2.66,-2.47
0.57,-3.47
0.59,-3.45
3.23,-3.7
1.95,0.72
0.98,-3.15
1.56,0.61
2.16,-2.26
0.61,-4.39
2.84,0.13
2.99,-1.15
3.11,-2.34
2.88,-2.07
2.4,-2.06
1.92,-1.65
2.89,-3.05
3.22,-3.28
2.74,-3.46
1.64,-0.28
2.05,-0.38
2.93,-1.95
1.1,-0.85
4.71,-1.41
1.21,1.39
1.07,-1.37
1.18,-3.97
1.21,-3.86
0.96,-1.2
0.93,-2.04
1.89,-1.5
4.61,-3.44
3.72,-2.22
5.95,-3.21
4.68,-1.56
1.74,-1.32
1.15,-4.14
1.24,-1.22
3.55,-2.48
0.95,-2.04
3.49,-1.6
0.96,-2.01
0.9,-0.94
3.8,-1.86
5.86,-4.38
0.45,-3.8
3.32,-2.21
5.89,-3.56
1.3,0.66
4.62,-3.41
2.31,-1.81
3.36,-2.46
2.04,-0.89
1.3,0.66
6.18,-4.08
1.24,0.49
4.71,-3.44
3.53,-1.3
3.63,-2.12
3.46,-2.16
1.97,0.25
1.96,0.28
1.66,0.06
1.53,-0.08
2.22,1.17
2.13,-2.27
5.91,-3.53
4.94,-1.59
1.97,-1.33
1.95,0.98
1.93,0.99
5.87,-3.5
1.47,-0.64
7.04,-2.51
2.51,-0.61
2.5,-0.6
3.46,-1.57
3.47,-1.94
1.3,-0.71
2.12,-0.24
4.2,-2.17
1.22,-0.32
2.54,-2.08
2.66,-0.31
2.66,-0.3
2.71,-0.2
4.24,-2.75
1.57,-2.75
1.95,-2.19
1.95,-2.17
1.75,-4.92
1.95,0.12
3.97,-1.87
1.32,0.82
2.08,-2.13
1.93,-3.57
3.29,-3.84
1.5,-3.44
0.07,-5.28
3.88,-1.05
4.4,-1.41
3.66,-1.75
3.14,-4.13
7.24,-3.79
0.62,-4.74
3.21,-2.66
7.17,-3.82
0.81,-0.82
1.81,-1.49
6.79,-3.34
3.56,-2.03
4.83,-1.81
1.98,0.54
2.92,-0.45
0.43,-4.86
3.48,-1.26
6.17,-3.04
3.18,-3.42
0.49,-3.66
3.01,-1.42
3.01,-1.43
3.01,-1.39
3.56,-1.66
1.61,-1.45
4.12,-3.16
1.22,0.27
4.82,-1.36
4.88,-1.83
2.37,-0.54
3.07,-2.07
1.67,0.86
2.32,1.21
2.21,0.56
1.87,-0.91
1.56,-0.5
2.3,1.21
2.22,0.57
1.58,-0.51
6.3,-2.87
7.36,-2.01
6.46,-3.07
5.45,-2.69
3.8,-1.91
3.78,-1.89
3.8,-1.91
3.78,-1.89
5.43,-2.69
2.88,-4.42
0.89,-1.07
7.19,-2.1
2.25,1.33
2.23,1.33
2.26,1.35
5.85,-4.23
6.01,-3.92
1.12,0.22
2.26,0.18
5.99,-3.92
5.94,-4.57
6.34,-3.21
3.58,-2.04
7.04,-2.33
1.12,1.15
2.13,0.57
2.95,-1.86
1.3,1.01
4.26,-2.46
4.62,-2.1
1.17,1.16
0.79,0.05
2.44,1.33
2.46,-0.32
2.21,-0.78
1.71,-1.14
1.43,0.38
4.55,-1.67
3.92,-1.78
3.45,-2.12
2.87,-0.72
4.97,-1.7
4.87,-2.93
3.45,-2.76
2.58,0.37
0.84,-0.97
5.42,-1.68
2.55,1.02
2.55,1
2.55,0.99
2.18,0.58
2.18,0.58
2.22,-1.43
1.14,-1.98
1.47,-0.04
4.9,-1.4
1.07,-4.05
2.91,-1.48
4.07,-4.63
3.44,-2.69
1.7,-3.27
0.41,-4.12
0.8,-4.41
1.19,1.14
2.5,-2.59
2.79,-2.16
0.8,-4.37
1.38,0.11
1.63,-1.94
1.42,-2.07
3.56,-0.76
2.84,0.49
1.2,-2.27
6.58,-6.18
1.52,-3.57
3.03,-3.4
2.57,-3.89
2.43,-0.82
2.62,-1.3
5.61,-1.87
1.29,0.56
6.74,-2.88
2.48,-2.45
1.67,-2.75
0.16,-5.37
2.36,-3.86
2.5,-1.6
1.34,-2
5.92,-4.69
0.37,-4.18
6.14,-3.73
6.13,-3.77
0.2,-5.09
5.86,-3
1.94,0.1
0.87,-1.9
0.78,-2.32
3.69,-1.63
3.69,-1.66
4.24,-4.38
4.33,-4.4
2.38,-2.61
1.03,-0.68
0.95,-0.36
0.82,-2.78
0.87,-1.43
0.85,-1.41
2.38,-1.85
2.39,1.17
2.4,1.18
3.08,0.13
1.97,-1.92
1.59,-1.25
2.27,-0.25
2.46,-2.73
1.03,-4.21
1.98,-2.8
0.95,-0.81
2.54,0.6
1.58,-2.26
3.41,-2.24
0.44,-3.86
2.47,-1.89
3.07,-0.38
7.63,-6.25
3.56,-2
2.17,-2.23
3.53,-2.77
1.81,-0.18
1.81,-0.21
1.81,-0.18
2.17,-4.22
2.77,1.45
2.98,-2.04
3.75,-2.39
0.93,-2.89
2.27,-0.34
4.96,-2.04
1.24,-2.23
2.18,-2.86
1.4,-3.51
1.07,-2.55
3.63,-2.45
3.13,-1.58
3.02,-2.24
0.51,-4.23
0.52,-4.95
1.94,-4.51
2.89,-4.58
2.9,-4.24
3.09,-4.27
2.01,-4.91
3.07,-4.34
2.71,-3.7
3.06,-3.79
1.43,-3.22
3.18,-3.42
1.66,-4.7
3.81,-2.48
1.19,-2.61
2.02,-2.68
2.01,-2.7
2.19,-2.26
1.78,-2.79
1.32,-2.8
3.37,-2.96
1.05,0.58
5.58,-2.73
2.47,-0.86
7.58,-4.44
5.22,-2.75
2.98,-3.49
7.07,-2.9
0.9,-2.85
5.05,-1.68
3.35,-1.22
3.12,-4.1
1.07,-1.98
1.78,-0.89
0.9,-4.4
0.98,-3.14
1.3,-0.93
5.45,-5.1
1.2,-0.84
0.63,-4.23
0.92,-4.36
5.27,-4.83
0.39,-3.8
4.87,-1.76
4.93,-2.12
7.88,-6.81
6.03,-2.78
6.74,-3.53
4.8,-2.23
2.26,-3.07
1.09,-2.44
2.81,-1.33
9.09,-2.61
4.15,-1.41
2.78,-1.24
3.35,-2.04
2.37,1.09
2.21,-3.42
4.59,-3.54
1.07,-1.88
1.12,-2.54
1.61,-0.84
2.46,1.42
0.91,-0.12
2.72,-2.74
1.41,-2.27
0.37,-3.6
1.28,0.45
3.35,-2.78
2.19,0.42
2.49,-2.59
0.81,0.27
1.96,-2.03
0.75,-4.61
3.55,-2.01
3.15,-3.04
2.9,-2.75
0.45,-4.52
0.66,-3.74
7.42,-4.31
2.46,1.5
1.15,-0.82
4.16,-2.66
2.9,0.61
2.2,-2.64
4.58,-2.94
3.83,-1.95
1.68,-4.95
0.96,-4.5
0.28,-3.78
2.2,-2.36
1.65,0.29
2.49,0.04
2.38,-2.57
1.27,0.76
5.58,-2.01
3.21,-0.65
0.66,-3.62
2.84,0.5
0.43,-4.39
2.35,-2.1
2.23,-1.1
1.15,-3.18
1.51,-2.37
3.13,-2.95
2.08,-2.62
0.95,-4.08
2.9,-1.98
3.54,-1.53
3.53,-1.53
3.53,-1.53
2.57,-1.83
3.37,-2.67
3.11,-1.47
3.18,-1.32
3.58,-2.46
3.07,-0.19
3.44,-2.92
3.57,-2.07
2.71,-2.04
3.62,-1.72
1.26,-0.88
2.59,-0.22
0.75,-3.44
2.69,-3.39
2.29,-3.26
1.52,-3.44
2.96,-4.23
2.45,-4.01
1.37,-2.36
2.85,-2.38
2.59,-3.61
2.67,-3.89
2.47,-3.32
3.18,-3.84
2.73,-3.89
2.12,-4.3
2.61,-3.99
2.34,-3.58
2.86,-3.7
8,-3.89
6.16,-3.67
2.27,-3.05
1.55,-0.24
2.41,-3.94
3.24,-3.21
5.93,-2.99
3.97,-2.74
5.42,-2.5
5.69,-3.43
0.88,-4.03
3.25,-3.68
3.27,-3.78
3.05,-3.89
2.47,-4.03
2.13,-3.17
3.08,-4.28
2.2,-3.11
2.58,-3.34
2.92,-3.17
1.14,-0.08
2.76,-3.06
0.92,-3.02
3.51,-1.09
3.28,-2.6
1.01,-2.12
1.01,-2.14
1.17,-3.31
2.89,-0.2
2.63,-2.28
2.9,-0.17
2.7,-1.39
3.32,-0.15
2.89,-0.21
2.72,-1.54
1.92,0.65
1.04,0.99
1.33,-0.66
3.46,0.13
0.81,-0.79
1.95,-1.72
1.99,-2.43
1.4,-1.33
2.65,-2.63
2.71,-2.44
2.7,-2.44
4.91,-1.54
0.92,-2.95
1.04,-0.3
5.42,-4.65
1.22,-0.84
1.55,-1.72
0.7,-2.45
1.64,-1.17
2.36,-2.11
2.59,-1.61
3.32,-1.53
7.37,-4.34
1.22,-0.33
1.98,0.78
2.23,1.48
1.16,0
1.14,-0.01
4.59,-1.1
1.5,-0.37
2.05,-2.61
2.21,-2.03
2,-1.71
1.5,-0.66
1.5,-0.69
7.27,-5.51
7.87,-4.02
4.98,-3.2
8.46,-3.59
2.37,-1.76
3.05,-0.4
2.61,-2.78
2.13,-1.81
2.06,-3
1.82,-1.01
2.65,-2.48
2.59,-1.69
3.23,-4.44
2.7,-2.53
0.75,-2.78
0.44,-4.53
1.31,-2.41
1.61,-2.18
2.82,0.77
5.55,-3.85
4.14,-4.48
6.47,-2.91
6.61,-2.96
5.6,-3.79
5.55,-3.87
1.18,-2.51
9.06,-3.23
8.26,-6.81
7.15,-3.85
6.18,-4.04
7.87,-4.43
7.84,-4.2
5.64,-4.63
0.49,-4.07
2.77,-2.97
3.41,-2.88
5.8,-4.37
3.06,-1.31
3.29,-1.89
4.68,-3.41
3.31,-0.04
3.4,-3.15
1.12,1.29
3.5,-2.58
1.93,1.27
2.29,-2.2
1.2,-3.6
2.9,-1.83
1.21,-0.21
5.87,-4.3
3.77,-2.86
2.68,1.69
1.75,-3.34
1.76,-3.34
0.87,-4.04
2.38,-2.33
1.41,-0.83
0.91,-2.92
