north,east
51.05,-3.32
53.01,-1.34
54.75,-1.61
54.79,-1.67
52.55,1.48
51.29,-0.26
55.85,-4.04
50.79,0.29
53.37,-1.12
50.64,-4.42
51.03,-2.82
53.01,-0.12
53,-0.12
51.41,-2.37
50.97,-4.03
54.79,-3.3
54.52,-2.37
51,-1
53.49,-1.68
55.64,-2.78
55.82,-4.28
50.62,-3.78
50.84,-0.99
51.6,-2.91
54.31,-1.61
54.09,-1.42
54.41,-2
54.08,-0.45
52.69,-0.34
54.56,-1.75
54.09,-0.79
53.19,-0.16
53.2,0.08
53.26,-0.29
51.12,0.19
52.32,1.13
50.63,-2.55
50.84,-2.15
50.6,-2.01
50.91,-4.2
50.91,-4.17
54.69,-2.68
53.21,-1.22
53.2,-1.22
53.27,-0.42
51.85,0.59
50.44,-4.77
50.33,-4.85
50.44,-4.84
50.54,-4.71
50.39,-4.71
50.2,-5.21
50.37,-4.56
50.33,-4.57
51.57,-3.21
51.88,-2.1
51.39,-2.37
51.41,-2.4
50.6,-4.71
50.34,-4.61
55.48,-2.6
50.46,-4.86
50.38,-4.67
52.44,-2.03
50.85,-3.8
50.84,-3.81
55.62,-6.16
52.7,-2.19
52.33,-1.76
56.01,-3.83
53.85,-2.91
53.76,-2.76
53.05,-2.62
57.36,-2.65
56.02,-5.3
56.25,-2.87
55.79,-4.87
57.45,-2.61
55.46,-5.08
55.47,-5.1
55.47,-5.1
50.76,-3.33
51.29,0.43
53.84,-1.68
55.93,-4.83
51.39,-2.36
55.72,-3.97
51.19,-1.82
53.49,-2.46
52.96,-1.3
52.09,1.19
52.46,0.91
52.03,-2.62
50.57,-4.4
55.23,-2.72
54.54,-1.98
51.64,-2.26
51.17,-1.04
51.12,0.62
53.1,-2.13
56.11,-3.41
54.3,-0.89
51.21,-2.8
50.4,-4.25
51.86,0.01
51.7,-1.06
53.37,-2.58
51.66,0.71
50.53,-4.25
51.33,-1.09
51.84,0.16
53.47,-2.51
52.09,-0.73
58.27,-3.38
58.26,-3.38
53.58,-2.83
56.26,-2.85
51.68,-0.55
51.55,-2.49
51.03,-2.44
51.98,1.01
51.65,-1.87
51.75,0.11
55.71,-2.76
55.7,-2.73
51.76,-4.46
52.22,-2.33
53.26,-0.75
50.89,0.13
52.49,-1.04
53.46,-0.73
52.86,-0.41
50.9,0.11
53.37,-1.23
53.38,-1.21
50.82,-4.47
50.63,-4.36
51.18,-2.65
53.7,-2.3
51.89,-1.12
56.83,-2.47
54.95,-4.06
55.99,-3.76
52.16,-0.67
52.1,0.78
55.62,-3.12
51.14,-2.63
51.4,-3.18
54.95,-2.82
51.06,-1.78
51.22,-1.29
52.01,-1.89
51.27,-2.33
54.15,-1.66
51.29,-2
53.11,-2.94
50.38,-4.77
55.74,-3.88
56.52,-4.16
56.37,-3.96
51.11,-3.24
51.93,1.03
52.35,-1.34
55.73,-3.88
50.61,-4.33
54.08,-2.35
54.08,-2.33
52.66,-2.48
51.54,-1.77
52.81,-2.25
53.71,-1.53
53.83,-1.6
53.17,-3.43
51.58,-2.95
51.49,-2.66
51.72,-4.88
51.71,-4.88
52.15,0.71
52.14,0.73
52.44,-2.72
52.22,-2.82
53.1,-2.3
53.1,-2.31
54.22,-4.41
52.29,1.35
60.31,-1.15
60.34,-1.2
60.43,-1.25
52.55,-0.61
53.71,-0.8
53.19,-0.92
53.85,-1.95
51.82,0.81
51.84,0.85
51.81,0.78
53.95,-1.07
50.83,-2.88
51.6,-0.58
53.84,-0.87
53.81,-3.03
54.56,-1.11
54.74,-2.71
50.78,-3.07
52.49,-2.95
51.88,-2.5
51.57,-2.07
53.76,-2.77
53.36,-0.76
53.1,-1.52
52.66,-2.87
51.55,-0.05
53.07,-1.38
53.23,-2.91
57.9,-6.84
57.82,-6.85
57.35,-5.57
57.46,-4.28
55.78,-3.22
52.94,-2.12
53.05,-0.58
51.79,0.3
54.78,-2.46
54.85,-1.81
54.92,-1.82
55.41,-3.77
51.22,0.7
53.31,-1.65
53.16,-3.13
52.37,-1.94
51.83,-1.55
51.42,-2.2
53.02,-2.44
51.89,-0.47
50.73,-1.61
53.42,-2.75
52.47,-1.79
52.83,-1.97
54.3,-1.34
53.01,0.11
53.04,0.07
53.03,0.08
54.45,-0.82
54.46,-0.82
51.88,-2.49
57.56,-6.18
53.3,-1.65
52.53,-1.7
52.29,-1.35
52.67,-1.85
52.46,-2.85
52.59,-2.01
54.8,-1.51
57.46,-4.08
52.34,-2.25
55.86,-5.93
54.42,-0.73
51.81,-0.31
54.24,-2.78
53.01,-0.43
54.65,-1.61
51.6,-4.19
53.41,-3.09
51.29,-0.33
51.3,-0.33
51.69,-2.4
53.91,-1.65
52.49,-2.62
52.69,-2.57
52.75,-2.8
52.75,-2.81
53.77,-2.8
51.82,-0.33
51.24,0.86
51.98,0.83
54.05,-0.8
51.68,-0.42
51.33,0.02
54.26,-2.37
54.22,-0.36
50.6,-4.33
51.68,-1.69
54.17,-2.55
51.13,-1.47
58.5,-4.23
52.02,-0.95
51.48,-1.38
51.48,-1.39
51.86,-2.08
57.86,-5.1
51.45,-3.22
53.87,-0.46
56.47,-5.41
56.94,-7.49
56.62,-6.07
51.88,-0.69
52.03,-2.43
52,-2.45
52.25,-2.86
57.9,-4.11
58.54,-4.06
53.75,-1.31
53.25,-2.97
53.74,-1.34
50.3,-3.77
53.76,-1.36
51.94,-1.39
51.19,-4.17
51.19,-4.07
50.95,-1.48
51.44,0
54.92,-2.09
52.88,-2.89
56.31,-6.2
60.2,-1.4
52.47,-1.91
59.99,-1.24
52.57,-2.78
52.83,-2.68
54.11,-3.16
51.56,0.43
51.59,-2.72
51.72,-0.69
51.72,-0.69
51.23,0.6
50.15,-5.36
51.21,-3.76
51.73,-0.71
52.7,-2.5
50.86,-1.23
53.42,-2
54.66,-1.62
53.1,-2.03
53.07,-2.03
52.31,-1.57
50.37,-3.98
54.29,-1.55
53.8,-1.94
54.3,-1.57
53.9,-2.42
50.43,-4.02
53.72,-1.48
50.79,-1.2
51.76,1.04
53.53,-2.07
52.93,-1.61
52.7,-0.84
53.12,-3.09
56.37,-3.28
53.24,-2.51
51.84,-3.14
53.33,0.04
54.56,-3.06
55.67,-2.66
50.99,-0.69
53.35,-0.3
52.63,-1.14
52.62,-1.21
52.5,-1.36
51.19,0.21
51.2,-0.25
50.89,-3.82
50.87,-2.31
50.87,-2.55
50.79,-1.97
52.17,-2.32
51.62,-1.91
53.49,-2.52
52.62,-2.99
50.4,-4.09
51.5,0.6
51.05,-2.37
51.51,-2.17
51.05,0.71
51.11,-3.38
51.54,0.65
50.86,-0.99
52.14,-2.33
52.6,-1.92
51.61,-2.26
51.18,-2.43
54.2,-1.75
52.63,-3.12
52.64,-2.57
52.36,-0.37
51.91,-0.66
56.73,-2.6
51.22,-2.44
51.44,-2.64
52.29,-2.82
52.31,-2.83
52.36,-2.88
52.5,-1.23
58.55,-4.71
52.2,1.56
56.59,-3.22
55.97,-3.17
55.68,-2.33
50.18,-5.44
50.17,-5.47
53.77,-0.18
52.36,-2.41
54.97,-1.73
55.58,-2.35
51.78,-0.24
54.29,-2.52
51.97,-0.99
52.12,-1.95
55.16,-4.93
51.23,0.7
51.21,0.73
51.2,0.73
55.65,-2.23
55.96,-4.21
51.52,-0.67
53.18,-3.43
52.94,-1.18
52.85,-0.48
52.93,-1.21
57.47,-4.36
51.52,-0.67
52.71,1.1
55.92,-4.16
55.93,-3.98
56.51,-3.05
57.17,-2.79
52.22,-2.74
51.72,-2.29
51.7,-4.98
55.65,-6.21
50.77,-1.36
57.44,-6.71
56.05,-5.27
56.07,-5.24
54.03,-0.84
53.63,-1.69
53.63,-1.68
50.37,-4.61
60.15,-1.15
55.39,-1.63
57.3,-2.68
56.19,-3.22
55.63,-3.89
50.67,-4.64
52.79,1.54
51.48,0.14
54.83,-3.21
54.92,-5.1
51.66,-0.33
51.97,-0.23
51.56,-1.46
51.57,-1.45
56.31,-3.13
56.62,-2.78
56.4,-3.47
56.04,-3.78
55.36,-2.52
57.45,-2.33
52.16,1.31
52.9,1.06
50.64,-3.84
59.29,-2.44
57.18,-2.41
57.68,-5.44
57.24,-5.51
56.93,-5.73
57.83,-5.1
51.92,-5.01
52.32,-2.92
52.1,-2.97
52.61,0.92
51.31,0.07
51.57,-3.61
51.77,-0.14
53.37,-1.15
56.37,-2.89
58.01,-6.45
50.3,-4.81
55.94,-4.86
60.34,-1.13
52.74,-2.16
51.56,-3.01
51.89,0.13
53.88,-0.32
56.18,-3
55.44,-5.16
55.94,-3.02
56.18,-3
54.26,-2.79
55.81,-3.69
51.88,-0.03
53.44,-2.19
53.79,-1.81
59.97,-1.28
57.76,-7.03
53.55,-2.45
52.67,0.12
52.66,0.09
51.74,-0.43
51.42,-1.52
53,0.07
53,0.08
53,0.09
53.01,0.11
52,1.24
54.29,-0.72
51.75,-1.53
50.59,-4.44
50.86,-2.64
50.65,-4.2
50.87,0
51.85,-4.99
57.31,-4.49
51.58,-3.54
51.66,-0.97
51.31,0.81
53.81,-2.79
50.57,-3.73
50.65,-4.19
51.88,0.86
51.12,-3.65
51.29,0.4
54.3,-1.83
53.01,-2.31
52.64,-1.72
51.9,-0.32
53.39,-2.07
52.58,-1.83
51.62,-2.44
51.7,-0.58
53.69,-2.69
57.2,-2.39
53.64,-1.85
54.54,-3.45
53.02,-1.95
51.39,0.91
51.86,-2.61
56.61,-2.65
52.26,-2.64
51.55,-0.02
51.56,0
50.58,-4.36
50.15,-5.24
52.74,0.47
57.63,-3.22
54.37,-4.49
51.91,-3.46
55.67,-3.62
52.19,-2.07
55.9,-3.16
57.82,-6.85
52.67,-1.83
52.37,-2.01
52.34,-2.04
51.01,-0.68
52.34,-2.29
50.61,-4.19
51.71,-5.05
51.52,-1.71
51.54,-1.74
52.18,0.51
53.28,-1.55
53.49,-1.02
53.78,-1.78
53.17,-1.07
53.83,-1.51
50.91,0.61
52.04,-0.57
50.81,-0.68
51.32,0.55
51.91,-1.49
56.48,-3.08
52.4,-1.92
50.64,-4.29
50.64,-4.32
53.72,-1.78
52.9,-2.68
53.79,-2.74
52.19,-1.51
52.19,-1.48
52.19,-1.53
52.64,-2.48
53.04,-2.12
51.72,-2.23
51.34,-0.68
52.51,-2.53
53.33,-1.44
52.96,-2.12
52.97,-1.98
52.85,-2.46
52.95,-2.92
52.97,-2.55
52.37,-1.17
53.49,-2.51
51,-2.99
52.73,-2.4
51.92,-0.38
51.5,-1.36
55.51,-2.74
52.04,-0.98
52.05,-0.96
50.9,-2.54
52.3,-1.53
50.7,-1.94
51.18,-3.2
55.92,-4.72
52.71,-2.38
51.11,0.97
53.63,-2.6
51.9,-0.46
52.28,-2.92
53.6,-2.3
57.55,-2.82
51.51,-0.04
53.49,-2.1
55.72,-4.07
53.23,-1.29
56.03,-3.49
55.9,-3.84
50.63,-1.37
53.51,-2.13
54.83,-2.32
51.96,-2.27
52.39,-1.57
50.99,-2.65
52.57,1.52
52.56,1.53
51.07,-2.25
51.33,-2.31
51.25,-0.01
51.24,0.03
51.24,0.01
55.34,-2.17
55.89,-3.4
53.05,-1.21
51.07,-0.77
55.07,-3.63
53.22,-0.54
52.31,-2.26
51.19,-4.16
54.21,-2.9
54.16,-3.15
55.57,-2.81
51.84,-2.26
51,-0.09
51.11,-0.85
53.93,-1.66
53.65,-1.83
56.33,-3.19
53.29,-2.28
53.33,-1.19
52.31,-2.48
51.91,0.38
52.05,0.87
52.06,0.88
53.68,-1.86
52.29,-2.26
52.3,-2.26
51.11,-2.93
53.56,-2.04
50.85,-1.74
51.48,0.4
57.75,-6.94
53.6,-1.91
53.81,-1.86
54.53,-0.98
52.29,-2.94
51.16,-0.02
54.52,-1.52
51.17,-0.02
53.39,-2.67
53.56,-1.01
52.61,1.48
55.29,-2.94
55.43,-2.06
57.61,-6.37
51.32,-2.76
51.97,-2.24
51.32,-1.48
51.02,0.57
50.53,-4.38
58.76,-2.95
59.37,-2.42
58.97,-2.81
56.09,-3.17
52.57,-2.47
52.52,-2.95
52.57,-2.47
52.57,-2.47
52.17,-2.45
55.96,-3.6
55.97,-3.63
57.52,-4.35
56.81,-3.32
53.52,-2.39
58.18,-6.74
57.95,-4.46
51.91,-0.67
54.91,-2.9
54.55,-1.25
52.34,-2.01
53.62,-1.85
57.67,-2.82
51.21,0.5
52.09,0.27
51.92,-2.49
55.21,-1.59
53.9,-1.42
54.05,-2.01
52.74,-1.6
52.74,-1.58
51.91,-2.49
54.03,-1.25
51.98,-2.38
54.89,-1.75
54.9,-1.78
54.77,-2.12
50.88,-1.74
53.35,-0.34
55.84,-4.49
57.41,-7.36
57.38,-7.41
58.48,-6.24
50.94,0.2
51.07,-0.8
52.87,-2.4
51.64,0.01
51.24,-2.47
55.8,-3.83
53.42,-3.05
50.44,-4.46
51.03,-0.88
54,-0.26
51.04,-0.88
53.33,-0.34
51.52,-0.17
53.41,-1.3
53.22,0.26
51,-2.97
52.06,0.69
52.07,0.68
51.54,-3.18
51.57,-2.95
52.71,0.78
51.51,-3.58
52.18,-1.07
51.27,-1.34
52.91,-1.46
53.47,-3.01
50.78,0.15
52.06,-0.09
52.13,-2.7
52.11,0.23
52.34,-0.6
53.71,-0.91
51.91,-0.27
52.24,-1.81
53.54,-3.05
51.18,-1.52
50.83,-2.34
52.95,-2.82
54.47,-2.47
51.35,-2.27
52.59,-1.86
50.61,-1.35
54.48,-1.12
51.73,0.56
51.55,-2.28
56.64,-3.77
54.88,-3.15
51.94,0.39
52.18,-0.27
52.85,1.16
51.8,-1.71
53.22,-2.81
54.2,-0.83
55.09,-2.03
51.1,0.32
52.07,1.25
52,-2.04
51.38,-1.58
51.88,1.06
51.75,-0.13
52.25,-0.82
51.88,-0.64
51.97,-2.71
53.86,-3.05
52.09,1.06
54.68,-2.85
52.62,-2
50.97,-0.57
53.08,-1.56
53.37,-2.42
53.47,-2.33
51.27,-0.39
50.87,-3.67
53.64,-2.1
53.32,-0.77
50.14,-5.62
51.26,1.15
52.09,-1.34
52.47,-0.91
51.67,-0.69
52.14,0.45
54.59,-3.19
52.42,-2.94
51.79,0.65
51.09,-3.88
56.74,-2.68
50.69,-2.59
51.97,-0.69
52.84,-2.19
52.26,-1.03
51.61,-2.4
52.18,-1.84
51.91,1.03
52.47,-1.85
54.66,-3.44
53.18,-2.61
51.6,0.39
52.02,0.19
52.02,0.15
52.74,-0.5
51.91,0.33
50.79,-1.94
53.83,-3.01
53.34,0.08
53.1,-0.85
52.66,-0.5
53.88,-0.29
52.33,-0.38
53.32,0.02
51.36,-2.21
51.66,-0.56
51.18,0.77
51.17,0.78
53.06,-2.19
52.92,-1.48
52.04,0.2
51.87,-1.2
51.27,-2.01
52.01,0.05
51.82,1.13
51.7,-1.61
53.62,-2.12
54.63,-3.47
53.55,-0.12
52.08,-2.05
50.59,-4.34
50.98,-0.66
50.83,0.42
52.38,-2.89
52.82,-0.01
51.96,-1.62
54.9,-2.82
52.01,0.76
51.9,-0.79
51.25,-1.8
52.15,-2.58
51.63,-1.59
54.3,-1.63
52.37,-0.78
52.09,-0.65
52.33,-0.97
52.56,0.75
53.5,-3.04
52.93,-1.76
52.71,-0.86
52.65,-2.47
51.81,-2.48
51.82,-2.49
51.97,-2.68
52.19,0.42
51.84,-2.66
50.73,-1.83
51.31,-1.51
52.42,0.23
52.89,-2.5
53.99,-0.47
51.76,-2.59
52.67,0.74
56.56,-3.59
51.86,0.39
51.1,-1.82
52.21,-2.26
51.88,0.32
52.96,-1.46
53.85,-2.89
52.55,0.94
52.2,-0.28
51.67,0.22
53.83,-0.78
52.21,-1.13
52.15,0
51.7,-1.68
54.33,-1.57
53.8,-1.21
57.92,-4.02
53.55,-0.09
51.25,-0.63
51.47,-0.77
52.14,0.95
52.67,0.8
51.26,0.77
51.8,-0.56
52.56,-2.32
52.41,-0.35
52.17,1.42
51.92,-2.46
52.17,-0.14
51.23,-2.4
52.29,1.02
52.32,1.03
52.08,-0.13
52.95,-2.77
52.97,-0.92
53.39,-0.01
53.31,-0.9
54.18,-0.86
51.87,0.09
52.95,-0.3
52.61,0.86
52.95,-1.31
51.83,0.17
50.98,-4.23
50.62,-3.38
51.71,-0.75
50.8,-0.55
51.77,-2.29
52.33,-0.73
53.75,-2.47
51.69,-1.07
53.87,-0.22
52.74,1.33
51.07,-0.31
51.76,-5.11
52.61,-1.82
53.38,-1.95
52.78,-2
52.43,-1.5
51.76,-0.53
51.7,-0.19
51.57,0.11
51.32,-0.37
51.45,-1.06
53.17,-2.83
52.99,-2.5
52.75,-2.14
53.69,-1.1
50.44,-3.67
51.94,0.22
51.86,-2.05
52.3,-2.66
50.91,-3.05
51.93,-2.77
50.83,-1.4
51.71,-4.96
53.7,-2.78
51.95,0.85
51.94,0.03
50.94,0.09
51.35,-1.94
53.77,-1.77
51.96,-0.85
52.22,-0.83
55.43,-1.63
53.54,-1.36
53.29,-1.76
53.52,-2.42
51.45,-1.26
51.54,0.06
52.81,-2.01
52.21,-2
52.28,-0.68
51.21,-2.33
51.75,-0.81
52.14,-1.51
51.68,-0.71
50.63,-3.33
52.19,0.58
54.41,-3.06
51.12,-1.94
51.75,0.23
52.38,-1.32
53.82,-3.03
53.27,-2.58
51.81,0.47
53.62,-1.69
53.88,-0.32
53.55,-2.37
53.57,-0.3
52.08,-0.77
51.01,-2.77
51.22,-2.54
51.23,-1.47
50.94,0.23
52.49,-3.41
52.48,-2.73
52.33,-2.54
52.54,0.07
52.53,0.59
51.98,0.44
52.15,0.98
51.94,0.13
51.8,-1.07
51.86,-2.43
51.7,-1.24
51.73,-0.75
51.32,-1.11
53.84,-1.69
53.35,-0.28
53.25,-0.01
52.82,1.39
52.78,0.11
52.82,1.11
52.76,1.22
52.76,-0.17
53.23,-1.73
52.64,-2.78
53,-2.34
52.05,-2.35
53.18,-3.01
51.97,0.64
52.02,-2.48
51.58,-0.74
53.82,-2.22
51.9,-1.05
51.33,-2.15
52.9,0.97
53.79,-3
51.69,0.5
52.78,0.65
52.6,1.18
52.12,-3.08
51.76,-4.95
51.2,0.36
51.71,-2.98
57.52,-3.82
55.4,-4.44
51.69,-1.11
51.79,-1.55
51.67,-0.67
51.2,1.33
50.63,-2.45
53.85,-2.39
53.39,-2.13
53.16,-1.46
53.73,-2.41
51.71,-1.23
52.2,-1.54
53.48,-2.13
53.15,-3.06
54.51,-2.38
52.76,-2.89
53.27,-3.06
51.91,-4.95
54.54,-1.81
50.9,0.06
50.93,-2.75
52.45,-0.69
51.91,1.22
52.2,-0.59
51.93,-0.35
52.74,-2.25
54.53,-2.46
54.88,-3.01
52.64,-1.54
52.47,0.38
54.03,-1.32
52.89,-1.52
52.96,-2.93
51.71,0.4
52.45,-1.69
51.77,0.07
52.24,-0.27
50.51,-4.94
53.78,-2.95
52.65,1.41
52.87,-0.63
52.45,0.29
50.83,-1.24
53.84,-2.98
51.29,0.48
53.76,-1.42
53.19,-2.55
52.39,-0.16
53.68,-0.78
51.57,-4.19
53.97,-1.42
51.86,-1.72
57.99,-4.16
51.96,-1.57
52.81,0.9
52.62,-2.76
51.33,-1.74
54.71,-2.68
51.97,0.4
51.35,-0.8
52.66,-2.09
52.23,0.62
53.58,-2.6
52.13,0.11
51.23,-1.6
51.85,-2.13
51.14,-4.08
50.87,-3.55
53.84,-2.95
53.83,-1.01
54.42,-1.47
53.63,-1.21
52.85,0.89
51.54,-2.36
51.54,-2.37
51.08,-1.45
51.55,-2.05
52.84,-2.43
54.09,-2.29
54.57,-1.47
51.59,-0.29
53.26,-2.88
52.24,-0.39
51.47,-0.95
53.13,0.13
60.5,-1.09
51.52,-2.56
52.88,-2.13
50.97,0.94
52.18,1.08
52.51,-2.82
52.59,-1.02
54.56,-2.68
54.14,-1.52
52.36,-0.23
52.87,-2.29
52.43,-2.72
53.28,-2.94
52.77,0.14
55.08,-2.09
52.06,-2.55
51.94,-1.44
51.87,0.74
52.36,0.24
52.9,1.04
53.86,-2.98
52.55,-1.2
54.77,-1.34
54.11,-1.51
53.69,-1.72
52.13,0.43
52.13,0.45
51.48,0.33
51.08,-1.35
51.06,-2.72
51.21,-0.59
50.83,-2.15
51.33,-2.13
51.36,-2.64
51.4,-0.46
53.18,-2.83
51.41,-0.44
51.51,-2.24
51.28,-2.01
51.6,-2.59
57.95,-4.11
50.92,-4.15
51.76,0.72
50.7,-1.25
50.78,-3.19
57.87,-4.02
54.56,-3.19
54.78,-1.47
53.81,-2.53
53.71,-1.69
53.44,-2.54
51.79,-0.68
52.64,-1.51
54.14,-3.13
55.85,-3.43
51.55,0.78
52.04,0.24
52.07,0.8
52.88,0.86
51.78,0.46
52.44,-1.28
51.58,0.3
52.62,-1.58
51.99,-2.01
53.78,-0.51
52.04,-2.29
52.2,0.76
53.36,-0.04
52.01,1.02
52.65,-2.53
51.02,-2.54
50.71,-1.36
52.33,1.34
51.51,-0.8
51.79,0.85
52.19,0.25
50.83,-2.79
52.86,-0.33
51.83,-2.13
52.26,-2.32
51.63,-1.19
52.01,-1.62
52.66,-2.03
51.7,-0.68
51.33,-0.16
52.25,-1.89
50.62,-2.04
50.96,-0.3
52.25,-2.01
52.13,-2.17
52.08,-0.43
52.26,-1.66
52.04,-1.79
51.74,-1.16
51.67,-1.55
51.61,-1.12
51.7,-2.21
51.34,-1.74
53.47,-1.06
52.7,-1.98
52.8,-2.1
51.56,-0.65
52.63,-2.99
52.57,-1.78
52.09,0.45
52.27,-0.6
51.92,-0.24
52.64,-1.98
52.76,-2.65
52.02,0.57
51.82,0.45
51.28,-2.58
54.16,-2.15
53.27,-1.76
50.7,-2.63
53.24,-1.77
58.14,-6.5
58.13,-6.47
50.44,-3.55
53.7,-1.69
50.56,-3.69
54.52,-0.9
54.54,-0.9
51.21,0.67
51.26,0.43
50.81,-3.47
55.89,-3.5
55.87,-3.55
53.22,-3.25
49.96,-5.2
52.41,-3.38
53.3,-4.65
51.46,-3.55
52.73,-4.07
52.96,-4.41
52.33,-3.93
52.18,-3.52
53.34,-4.26
52.27,-3.01
52.35,-3.33
52.92,-4.35
52.87,-3.26
52.83,-3.29
53.09,-3.21
52.18,-4.31
51.78,-2.91
51.85,-4.13
53.31,-3.35
53.34,-4.45
51.54,-3.47
52.4,-4.05
52.39,-3.33
52.12,-3.3
51.69,-2.91
53.41,-4.45
51.6,-2.89
52.1,-3.25
51.87,-3.11
52.81,-4.1
53.12,-3.28
53.29,-4.23
52.85,-4.49
53.2,-3.87
53.11,-4.13
51.41,-3.39
52.34,-3.32
51.45,-3.45
51.87,-4.6
51.6,-3.24
52.6,-3.64
51.4,-3.39
51.65,-3.28
51.42,-3.36
51.72,-2.92
51.87,-2.74
52.5,-3.19
52.5,-4
51.71,-3.18
51.48,-3.22
51.49,-3.22
52.83,-4.13
51.63,-3.86
51.77,-4.49
53.2,-4.26
51.82,-4.17
52.32,-4.11
53.17,-4.18
52.92,-3.51
53.33,-4.49
51.96,-3.38
51.57,-4.22
52.17,-3.96
51.65,-2.96
52.12,-3.41
51.81,-2.95
51.81,-4.69
52.3,-3.32
53.15,-3.79
53.28,-4.14
51.79,-4.53
53.28,-3.65
52.77,-4.1
52.91,-4.03
51.97,-3.41
51.95,-3.28
52,-3.31
53.2,-4.11
53.23,-4.15
53.05,-3.21
52.24,-3.27
51.65,-2.96
51.87,-4
52.08,-3.32
51.99,-3.61
51.89,-5.12
51.72,-2.85
51.73,-2.88
51.6,-2.86
51.56,-2.85
51.9,-4.76
51.85,-4.19
52.48,-3.44
51.85,-4.73
51.44,-3.21
51.73,-2.69
51.44,-3.21
51.43,-3.45
51.99,-3.8
51.44,-3.52
52.45,-4.03
52.92,-3.44
53.3,-3.75
52.23,-3.39
52.23,-3.39
52.74,-3.06
51.87,-5.22
53.31,-3.83
53.28,-3.81
53.28,-3.8
53.07,-4.31
51.81,-4.01
51.83,-3.97
52.04,-4.43
53.33,-4.34
52.05,-4.56
52.98,-3.2
53.17,-3.34
52.76,-3.09
52.54,-3.19
52.03,-4.31
51.52,-3.14
51.51,-3.15
52.03,-3.37
52.62,-4.06
51.86,-4.16
53.4,-4.3
53.26,-3.71
53.04,-3.34
51.99,-3.19
51.78,-3.01
51.67,-4.17
52.75,-3.91
51.81,-3.11
51.79,-3.13
52.14,-3.4
53.25,-3.45
52.78,-4.12
52.8,-4.53
52.53,-3.03
52.79,-3.18
53.32,-4.38
52.67,-3.43
53.36,-4.31
53.2,-3.13
51.62,-3.3
51.64,-3.12
53.3,-4.53
52.78,-3.85
53.22,-4.5
51.94,-3.41
53.27,-4.1
53.34,-4.54
53.11,-4.28
52.83,-4.12
52.64,-3.33
52.14,-4.01
53.08,-3.3
53.24,-3.97
51.75,-2.95
52,-4.68
53.21,-4.2
53.21,-3.61
52.37,-3.11
52.14,-3.41
53.25,-4.55
53.38,-4.52
51.83,-4.68
51.84,-4.68
51.83,-4.7
52.14,-3.37
52.37,-4.08
52.77,-3.21
53.39,-4.46
53.13,-3.22
53.37,-4.48
53.3,-4.52
52.02,-4.26
53.02,-3.5
52.26,-3.4
51.99,-3.54
52.21,-3.2
52.28,-3.24
51.57,-2.79
51.94,-3.29
51.87,-4.2
52.36,-3.96
52.73,-3.36
53.26,-4.52
52.65,-3.96
52.89,-4.09
51.98,-3.29
51.81,-3.04
52.91,-3.59
51.63,-2.99
52.94,-4.05
51.91,-3.35
53.32,-4.55
53.1,-3.33
52.76,-3.27
51.92,-4.11
53.09,-3.09
51.94,-4.59
52.67,-3.46
51.73,-4.28
51.93,-3.89
53.19,-4.42
52.86,-3.21
53.18,-4.33
51.81,-4.35
52.11,-3.56
51.48,-3.51
51.88,-2.69
51.92,-3.26
51.87,-4.06
51.84,-3.14
51.87,-2.93
51.83,-2.79
52.8,-3.21
53.24,-4.3
51.57,-3.57
52.21,-4.03
52.02,-4.37
52.64,-4.11
51.8,-4.24
51.68,-4.09
51.59,-4.28
51.84,-3.1
53.18,-3.69
51.69,-2.88
52.82,-4.53
51.94,-5.05
51.9,-4.64
53.28,-4.1
52.07,-4.62
52.96,-3.17
51.9,-4.74
51.93,-3.26
52.42,-4.06
51.74,-2.79
52.87,-3.63
52.15,-4.47
53.23,-4.35
51.86,-2.69
51.92,-2.88
52.33,-3.16
51.85,-4.28
52.39,-3.61
51.74,-4.91
51.69,-2.84
52.98,-3.55
52.85,-4.67
53.18,-3.33
53.28,-4.35
52.31,-4.06
52.15,-4.04
51.65,-2.91
52.94,-4.35
51.66,-3.96
53.15,-3.31
51.86,-3.23
52.66,-3.3
51.84,-4.54
51.81,-4.42
52.82,-3.41
51.57,-3.64
51.92,-3.32
51.53,-3.44
51.51,-3.44
51.62,-2.94
51.69,-3.14
51.89,-5.18
52.44,-3.54
52.86,-4.58
52.41,-3.67
52.05,-3.15
52.35,-4.02
51.68,-4.93
51.52,-3.19
51.72,-2.76
53.19,-4.06
51.67,-2.88
52.6,-3.4
51.83,-4.35
52.51,-3.31
52.02,-4.2
52.42,-3.19
53.03,-4.28
51.61,-4.25
51.47,-3.26
51.41,-3.46
51.59,-2.88
52.51,-3.25
51.42,-3.46
51.79,-4.69
51.74,-4.53
51.62,-4.12
53.21,-3.52
53.3,-3.24
52.28,-4.18
51.75,-4.13
52.9,-4.45
51.93,-5.15
51.76,-3
51.93,-4.31
51.68,-4.96
53.15,-3.37
52.82,-3.3
51.93,-5.18
51.6,-4.18
53.3,-3.81
53.37,-4.51
52.29,-4.15
53.14,-4.19
51.51,-3.12
53.13,-3.79
51.76,-4.49
51.96,-3.9
53.26,-4.16
51.74,-4.34
51.65,-3.9
53.25,-3.8
53.17,-3.6
51.48,-3.45
52.28,-4.18
51.89,-3.28
52.29,-3.52
52.17,-3.33
52.77,-3.17
52,-4.02
52.84,-3.18
51.71,-2.81
51.94,-3.44
